"skPersona","medicion","factorExpPersonas","factorExpHogares","factorExpViviendas","skVivienda","skHogar","skBarrio","codigoComuna","Edad","Sexo","anios_en_barrio","vida_en_barrio","vive_arriendo","valor_arriendo","vivia_en_otro_pais","vivia_en_otro_municipio","vivia_en_otro_barrio","Estrato","posee_gas","posee_aseo","total_cuartos","cuartos_dormir","posee_sanitario","cantidad_personas_hogar","personas_cuarto","hacinamiento","posee_energia","posee_acueducto","posee_alcantarillado","paredes_material","pisos_material","servicios","material_vivienda","barrio_anterior","codigoBarrioComuna","Cod_comuna","cod_barrio","nombreBarrio","zona","Sector","nombreComuna","migrante_en_arriendo","tipo_persona"
"2024_12240",2024,"200.210526315789","143.637583892617","143.637583892617","2024_4011","2024_4011_1",NA,11,39,1,34,0.871794871794872,0,"-88",0,0,1,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_7002",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12241",2024,"118.475","143.637583892617","143.637583892617","2024_4012","2024_4012_1",NA,11,61,1,1,0.0163934426229508,0,"-88",0,1,0,5,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12242",2024,"103.863636363636","143.637583892617","143.637583892617","2024_4012","2024_4012_1",NA,11,70,0,1,0.0142857142857143,0,"-88",0,1,0,5,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12243",2024,"147.153846153846","143.637583892617","143.637583892617","2024_4012","2024_4012_1",NA,11,70,1,1,0.0142857142857143,0,"-88",0,1,0,5,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12244",2024,"123.130434782609","143.637583892617","143.637583892617","2024_4013","2024_4013_1",NA,11,66,0,16,0.242424242424242,0,"-88",0,1,0,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12245",2024,"118.475","143.637583892617","143.637583892617","2024_4013","2024_4013_1",NA,11,60,1,16,0.266666666666667,0,"-88",0,1,0,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12246",2024,"65","143.637583892617","143.637583892617","2024_4014","2024_4014_1",NA,11,28,1,28,1,0,"-88",0,0,0,4,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12247",2024,"340","143.637583892617","143.637583892617","2024_4014","2024_4014_1",NA,11,7,1,7,1,0,"-88",0,0,0,4,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12248",2024,"78.7142857142857","143.637583892617","143.637583892617","2024_4015","2024_4015_1",NA,11,20,0,16,0.8,0,"-88",0,1,0,5,0,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12249",2024,"157.05","143.637583892617","143.637583892617","2024_4015","2024_4015_1",NA,11,59,0,16,0.271186440677966,0,"-88",0,1,0,5,0,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12250",2024,"110.5625","143.637583892617","143.637583892617","2024_4015","2024_4015_1",NA,11,53,1,16,0.30188679245283,0,"-88",0,1,0,5,0,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12251",2024,"102.692307692308","143.637583892617","143.637583892617","2024_4015","2024_4015_1",NA,11,51,0,16,0.313725490196078,0,"-88",0,1,0,5,0,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12252",2024,"160.75","143.637583892617","143.637583892617","2024_4015","2024_4015_1",NA,11,23,0,16,0.695652173913043,0,"-88",0,1,0,5,0,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12253",2024,"237.5","143.637583892617","143.637583892617","2024_4015","2024_4015_1",NA,11,18,1,16,0.888888888888889,0,"-88",0,1,0,5,0,1,5,4,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12254",2024,"157.05","143.637583892617","143.637583892617","2024_4016","2024_4016_1",NA,11,58,0,4,0.0689655172413793,1,"3500000",1,0,0,5,1,1,2,0,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Internacional"
"2024_12255",2024,"158.380952380952","143.637583892617","143.637583892617","2024_4017","2024_4017_1",NA,11,32,0,4,0.125,1,"1000",0,0,1,5,1,1,3,1,6,NA,NA,NA,1,0,1,NA,NA,10,NA,"2024_509",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12256",2024,"74","143.637583892617","143.637583892617","2024_4018","2024_4018_1",NA,11,19,0,3,0.157894736842105,1,"1600000",0,1,1,4,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1507",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12257",2024,"197.5","143.637583892617","143.637583892617","2024_4018","2024_4018_1",NA,11,14,1,3,0.214285714285714,1,"1600000",0,1,0,4,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12258",2024,"147.5","143.637583892617","143.637583892617","2024_4019","2024_4019_1",NA,11,44,0,20,0.454545454545455,0,"-88",0,0,1,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_905",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12259",2024,"133.090909090909","143.637583892617","143.637583892617","2024_4019","2024_4019_1",NA,11,75,1,20,0.266666666666667,0,"-88",0,0,1,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_905",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12260",2024,"265.181818181818","143.637583892617","143.637583892617","2024_4019","2024_4019_1",NA,11,48,0,20,0.416666666666667,0,"-88",0,0,1,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_905",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12261",2024,"177.4","143.637583892617","143.637583892617","2024_4020","2024_4020_1",NA,11,46,1,10,0.217391304347826,1,"6e+05",0,1,1,4,0,1,6,5,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_1318",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12262",2024,"111.25","143.637583892617","143.637583892617","2024_4020","2024_4020_1",NA,11,16,0,10,0.625,1,"6e+05",0,0,1,4,0,1,6,5,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_1318",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12263",2024,"158.380952380952","143.637583892617","143.637583892617","2024_4021","2024_4021_1",NA,11,34,0,34,1,1,"3e+06",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12264",2024,"114.421052631579","143.637583892617","143.637583892617","2024_4021","2024_4021_1",NA,11,56,1,56,1,1,"3e+06",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12265",2024,"118.475","143.637583892617","143.637583892617","2024_4022","2024_4022_1",NA,11,60,1,60,1,1,"6e+05",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12266",2024,"81.9574468085106","143.637583892617","143.637583892617","2024_4022","2024_4022_1",NA,11,88,1,88,1,1,"6e+05",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12267",2024,"111.25","143.637583892617","143.637583892617","2024_4022","2024_4022_1",NA,11,16,0,16,1,1,"6e+05",0,0,0,4,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12268",2024,"112.379310344828","143.637583892617","143.637583892617","2024_4023","2024_4023_1",NA,11,63,0,63,1,0,"-88",0,0,0,5,1,1,7,6,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12269",2024,"81.9574468085106","143.637583892617","143.637583892617","2024_4023","2024_4023_1",NA,11,91,1,91,1,0,"-88",0,0,0,5,1,1,7,6,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12270",2024,"95.1702127659574","143.637583892617","143.637583892617","2024_4023","2024_4023_1",NA,11,67,1,67,1,0,"-88",0,0,0,5,1,1,7,6,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12271",2024,"95.1702127659574","143.637583892617","143.637583892617","2024_4023","2024_4023_1",NA,11,67,1,67,1,0,"-88",0,0,0,5,1,1,7,6,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12272",2024,"199.15","143.637583892617","143.637583892617","2024_4023","2024_4023_1",NA,11,40,1,40,1,0,"-88",0,0,0,5,1,1,7,6,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12273",2024,"65","143.637583892617","143.637583892617","2024_4024","2024_4024_1",NA,11,28,1,28,1,1,"2500000",0,0,0,5,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12274",2024,"169.285714285714","143.637583892617","143.637583892617","2024_4024","2024_4024_1",NA,11,32,1,32,1,1,"2500000",0,0,0,5,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12275",2024,"133.6","143.637583892617","143.637583892617","2024_4024","2024_4024_1",NA,11,25,1,25,1,1,"2500000",0,0,0,5,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12276",2024,"142","143.637583892617","143.637583892617","2024_4024","2024_4024_1",NA,11,29,0,29,1,1,"2500000",0,0,0,5,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12277",2024,"114.421052631579","143.637583892617","143.637583892617","2024_4025","2024_4025_1",NA,11,59,1,59,1,0,"-88",0,0,0,5,0,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12278",2024,"103.863636363636","143.637583892617","143.637583892617","2024_4025","2024_4025_1",NA,11,71,0,71,1,0,"-88",0,0,0,5,0,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12279",2024,"123.130434782609","143.637583892617","143.637583892617","2024_4025","2024_4025_1",NA,11,69,0,69,1,0,"-88",0,0,0,5,0,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12280",2024,"133.090909090909","143.637583892617","143.637583892617","2024_4026","2024_4026_1",NA,11,75,1,5,0.0666666666666667,0,"-88",0,1,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12281",2024,"147.5","143.637583892617","143.637583892617","2024_4026","2024_4026_1",NA,11,40,0,5,0.125,0,"-88",0,1,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12282",2024,"115.75","143.637583892617","143.637583892617","2024_4026","2024_4026_1",NA,11,17,0,5,0.294117647058824,0,"-88",0,1,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12283",2024,"200.210526315789","143.637583892617","143.637583892617","2024_4026","2024_4026_1",NA,11,39,1,5,0.128205128205128,0,"-88",0,1,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12284",2024,"110.5625","143.637583892617","143.637583892617","2024_4027","2024_4027_1",NA,11,50,1,50,1,0,"-88",0,0,0,5,0,1,1,0,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12285",2024,"112.379310344828","143.637583892617","143.637583892617","2024_4027","2024_4027_1",NA,11,60,0,60,1,0,"-88",0,0,0,5,0,1,1,0,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12286",2024,"139.521739130435","143.637583892617","143.637583892617","2024_4027","2024_4027_1",NA,11,35,0,35,1,0,"-88",0,0,0,5,0,1,1,0,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12287",2024,"158.380952380952","143.637583892617","143.637583892617","2024_4027","2024_4027_1",NA,11,30,0,30,1,0,"-88",0,0,0,5,0,1,1,0,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12288",2024,"158.380952380952","143.637583892617","143.637583892617","2024_4027","2024_4027_1",NA,11,33,0,33,1,0,"-88",0,0,0,5,0,1,1,0,6,NA,NA,NA,1,0,1,NA,NA,9,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12289",2024,"147.5","143.637583892617","143.637583892617","2024_4028","2024_4028_1",NA,11,41,0,4,0.0975609756097561,1,"1200000",0,0,1,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_905",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12290",2024,"199.15","143.637583892617","143.637583892617","2024_4028","2024_4028_1",NA,11,42,1,4,0.0952380952380952,1,"1200000",0,0,1,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_905",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12291",2024,"369","143.637583892617","143.637583892617","2024_4028","2024_4028_1",NA,11,8,0,4,0.5,1,"1200000",0,0,1,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_905",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12292",2024,"331","143.637583892617","143.637583892617","2024_4028","2024_4028_1",NA,11,5,1,4,0.8,1,"1200000",0,0,1,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_905",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12293",2024,"81.9574468085106","143.637583892617","143.637583892617","2024_4029","2024_4029_1",NA,11,93,1,23,0.247311827956989,0,"-88",0,0,1,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1107",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12294",2024,"103.863636363636","143.637583892617","143.637583892617","2024_4030","2024_4030_1",NA,11,73,0,73,1,1,"2500000",0,0,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12295",2024,"81.9574468085106","143.637583892617","143.637583892617","2024_4030","2024_4030_1",NA,11,96,1,96,1,1,"2500000",0,0,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12296",2024,"199.15","143.637583892617","143.637583892617","2024_4030","2024_4030_1",NA,11,44,1,44,1,1,"2500000",0,0,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12297",2024,"110.5625","143.637583892617","143.637583892617","2024_4031","2024_4031_1",NA,11,54,1,54,1,0,"-88",0,0,0,5,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12298",2024,"81.9574468085106","143.637583892617","143.637583892617","2024_4031","2024_4031_1",NA,11,88,1,88,1,0,"-88",0,0,0,5,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12299",2024,"123.130434782609","143.637583892617","143.637583892617","2024_4032","2024_4032_1",NA,11,67,0,8,0.119402985074627,0,"-88",0,0,1,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1202",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12300",2024,"118.475","143.637583892617","143.637583892617","2024_4032","2024_4032_1",NA,11,60,1,8,0.133333333333333,0,"-88",0,0,1,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1202",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12301",2024,"158.380952380952","143.637583892617","143.637583892617","2024_4032","2024_4032_1",NA,11,33,0,8,0.242424242424242,0,"-88",0,0,1,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1202",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12302",2024,"119.166666666667","143.637583892617","143.637583892617","2024_4032","2024_4032_1",NA,11,29,1,8,0.275862068965517,0,"-88",0,0,1,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1202",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12303",2024,"133.090909090909","143.637583892617","143.637583892617","2024_4033","2024_4033_1",NA,11,76,1,30,0.394736842105263,0,"-88",0,1,0,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12304",2024,"82.25","143.637583892617","143.637583892617","2024_4033","2024_4033_1",NA,11,89,0,30,0.337078651685393,0,"-88",0,1,0,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12305",2024,"110.5625","143.637583892617","143.637583892617","2024_4034","2024_4034_1",NA,11,53,1,1,0.0188679245283019,1,"5e+05",0,1,0,5,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12306",2024,"195","143.637583892617","143.637583892617","2024_4034","2024_4034_1",NA,11,21,0,1,0.0476190476190476,1,"5e+05",0,1,0,5,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12307",2024,"123.130434782609","143.637583892617","143.637583892617","2024_4035","2024_4035_1",NA,11,66,0,26,0.393939393939394,0,"-88",0,0,1,5,1,1,6,5,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1404",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12308",2024,"95.1702127659574","143.637583892617","143.637583892617","2024_4035","2024_4035_1",NA,11,65,1,65,1,0,"-88",0,0,0,5,1,1,6,5,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12309",2024,"123.130434782609","143.637583892617","143.637583892617","2024_4035","2024_4035_1",NA,11,68,0,68,1,0,"-88",0,0,0,5,1,1,6,5,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12310",2024,"110.5625","143.637583892617","143.637583892617","2024_4035","2024_4035_1",NA,11,51,1,6,0.117647058823529,0,"-88",0,0,1,5,1,1,6,5,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_508",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12311",2024,"158.380952380952","143.637583892617","143.637583892617","2024_4036","2024_4036_1",NA,11,30,0,3,0.1,1,"2e+06",0,0,1,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_709",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12312",2024,"112.379310344828","143.637583892617","143.637583892617","2024_4036","2024_4036_1",NA,11,60,0,3,0.05,1,"2e+06",0,0,1,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_709",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12313",2024,"119.166666666667","143.637583892617","143.637583892617","2024_4036","2024_4036_1",NA,11,29,1,3,0.103448275862069,1,"2e+06",0,0,1,5,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_709",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12314",2024,"169.285714285714","143.637583892617","143.637583892617","2024_4037","2024_4037_1",NA,11,33,1,33,1,1,"3500000",0,0,0,5,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12315",2024,"147.153846153846","143.637583892617","143.637583892617","2024_4038","2024_4038_1",NA,11,73,1,7,0.0958904109589041,1,"1800000",0,0,1,5,1,1,3,1,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1108",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12316",2024,"81.9574468085106","143.637583892617","143.637583892617","2024_4039","2024_4039_1",NA,11,80,1,2,0.025,1,"2e+06",0,1,1,5,1,1,5,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_6006",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12317",2024,"90.1111111111111","143.637583892617","143.637583892617","2024_4039","2024_4039_1",NA,11,76,0,2,0.0263157894736842,1,"2e+06",0,0,1,5,1,1,5,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_6006",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12318",2024,"139.521739130435","143.637583892617","143.637583892617","2024_4039","2024_4039_1",NA,11,37,0,2,0.0540540540540541,1,"2e+06",0,0,1,5,1,1,5,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_6006",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_12319",2024,"114.421052631579","143.637583892617","143.637583892617","2024_4040","2024_4040_1",NA,11,56,1,10,0.178571428571429,1,"646000",0,1,1,5,1,1,3,1,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_7005",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12320",2024,"118.475","143.637583892617","143.637583892617","2024_4041","2024_4041_1",NA,11,64,1,64,1,0,"-88",0,0,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12321",2024,"139.521739130435","143.637583892617","143.637583892617","2024_4041","2024_4041_1",NA,11,39,0,39,1,0,"-88",0,0,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12322",2024,"139.521739130435","143.637583892617","143.637583892617","2024_4041","2024_4041_1",NA,11,35,0,35,1,0,"-88",0,0,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12323",2024,"147.153846153846","143.637583892617","143.637583892617","2024_4042","2024_4042_1",NA,11,74,1,60,0.810810810810811,0,"-88",0,1,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12324",2024,"90.1111111111111","143.637583892617","143.637583892617","2024_4042","2024_4042_1",NA,11,78,0,60,0.769230769230769,0,"-88",0,1,0,5,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_12325",2024,"102.692307692308","143.637583892617","143.637583892617","2024_4043","2024_4043_1",NA,11,53,0,53,1,1,"1500000",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12326",2024,"177.4","143.637583892617","143.637583892617","2024_4043","2024_4043_1",NA,11,45,1,45,1,1,"1500000",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12327",2024,"224.5","143.637583892617","143.637583892617","2024_4043","2024_4043_1",NA,11,17,1,17,1,1,"1500000",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12328",2024,"65","143.637583892617","143.637583892617","2024_4043","2024_4043_1",NA,11,28,1,28,1,1,"1500000",0,0,0,4,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_12329",2024,"90.1111111111111","143.637583892617","143.637583892617","2024_4044","2024_4044_1",NA,11,78,0,78,1,0,"-88",0,0,0,5,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
